SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533452,WEIZMANN FX ,B ,Q,1200.00,1210.95,1165.00,1192.00,1195.70,1191.85,97,735,878065.00,
533470,RUSHIL DECOR,B ,Q,830.00,831.00,775.05,819.00,820.00,828.90,255,14101,11532490.00,
533477,ENKEI WHEEL ,X ,Q,379.95,385.00,361.00,371.90,370.00,371.35,101,5886,2186805.00,
533482,KRIINFRA    ,B ,Q,110.45,110.60,103.00,105.40,105.45,108.20,620,54399,5753112.00,
533499,BGLOBAL     ,T ,Q,4.74,5.22,4.74,5.21,5.22,4.98,34,9265,47617.00,
533506,INVENTURE   ,T ,Q,18.60,20.25,18.60,20.20,20.20,19.40,257,167188,3349615.00,
533519,LNT FH      ,A ,Q,162.00,162.50,155.05,158.75,158.75,157.70,2922,591014,93333355.00,
533520,SORILHOLD   ,B ,Q,201.10,213.30,196.00,209.10,206.10,206.30,526,58354,11763937.00,
533540,TREE HOUSE  ,B ,Q,9.76,9.77,9.75,9.75,9.75,10.26,75,29670,289299.00,
533543,BROOKS LABS ,B ,Q,91.00,91.70,86.00,88.30,88.50,90.10,132,19670,1747495.00,
533552,RUPA & CO   ,B ,Q,407.60,413.80,401.00,406.60,406.60,398.40,180,3411,1384806.00,
533553,TD POWER    ,B ,Q,210.20,210.55,203.50,208.90,208.90,207.65,310,4253,883464.00,
533569,SRS LIMITED ,B ,Q,1.05,1.10,1.00,1.05,1.08,1.05,151,236021,244784.00,
533570,AXISGOLD    ,E ,Q,2725.89,2725.89,2668.02,2668.02,2668.02,2667.03,3,13,35205.00,
533573,ALEM PHARMA ,A ,Q,554.00,554.00,535.45,543.20,547.00,537.40,218,5407,2931257.00,
533576,VASWANI IND ,B ,Q,16.70,19.70,16.00,19.30,19.30,16.55,463,184464,3437888.00,
533581,PG ELECTRO  ,B ,Q,275.00,281.00,254.60,263.45,264.00,268.80,287,10099,2688253.00,
533605,PRAKASH CON ,B ,Q,6.20,6.55,5.94,6.17,6.15,6.24,145,234183,1415461.00,
533608,RDB RASAYAN ,X ,Q,81.50,83.90,78.50,79.90,79.90,80.50,202,41537,3383804.00,
533629,TIJARIA PPL ,T ,Q,9.49,9.95,9.47,9.90,9.90,9.96,17,10254,97796.00,
533632,ONELIFE CAP ,B ,Q,22.90,22.95,22.80,22.90,22.90,23.65,9,3230,73930.00,
533638,FLEXITUFF   ,B ,Q,64.95,66.00,64.00,65.00,65.00,64.95,32,2764,178182.00,
533644,UJAAS       ,B ,Q,18.70,18.80,17.60,17.95,18.00,18.90,397,177875,3202070.00,
533655,TRIVENITURB ,B ,Q,112.00,114.30,110.30,114.10,114.10,112.85,274,22633,2556199.00,
533676,INDO THAI   ,B ,Q,72.25,72.25,65.35,68.95,68.50,70.70,110,10470,713563.00,
533704,ESSAR SHIP  ,B ,Q,24.15,24.35,23.45,24.25,24.35,24.35,70,37542,903502.00,
533719,IDBIGOLD    ,E ,Q,2900.00,2950.00,2809.01,2809.01,2809.01,2850.00,4,9,25695.00,
533758,APL APOLLO  ,B ,Q,1925.00,1987.15,1914.05,1943.95,1937.55,1959.65,196,16962,32603262.00,
533761,GPT INFRA   ,B ,Q,172.00,177.80,167.95,171.85,171.75,165.45,201,18551,3148916.00,
533896,FERVENTSYN  ,X ,Q,22.60,22.60,21.00,22.40,22.60,21.20,16,6000,130746.00,
533982,TERASOFTWARE,B ,Q,51.00,51.00,48.30,50.85,50.85,51.15,135,11704,584406.00,
534060,PMCFIN      ,X ,Q,0.56,0.58,0.54,0.55,0.56,0.56,280,2092907,1145149.00,
534064,AIML        ,XT,Q,169.00,169.00,164.50,164.50,164.50,164.75,12,60828,10017226.00,
534076,ORIENT REF  ,B ,Q,160.45,161.90,158.25,159.85,159.45,159.55,48,2369,378357.00,
534091,MCX LTD     ,A ,Q,744.00,754.50,737.00,744.15,744.15,743.25,1383,20250,15082655.00,
534139,SCHNEIDER   ,B ,Q,112.25,113.00,104.25,111.45,111.45,110.45,428,37031,4070771.00,
534184,NORL        ,B ,Q,3.99,4.02,3.83,3.88,3.90,3.94,64,50332,196901.00,
534190,OLYMPIC     ,X ,Q,9.49,9.49,8.20,9.49,9.49,8.99,15,55985,525557.00,
534309,NBCC        ,A ,Q,190.00,190.00,184.50,185.65,185.65,187.20,1706,179533,33376179.00,
534312,MT EDUCARE  ,B ,Q,69.20,70.50,69.20,70.30,70.00,69.70,40,6890,482695.00,
534328,HEXATRADEX  ,T ,Q,47.05,47.10,47.05,47.05,47.05,49.50,7,681,32043.00,
534338,MAXHEIGHTS  ,X ,Q,101.50,102.00,100.00,101.35,101.10,101.20,78,53882,5452423.00,
534369,TBZ LTD     ,B ,Q,94.65,100.20,94.65,97.20,97.20,93.65,319,134282,12852342.00,
534392,VSSL        ,B ,Q,147.85,149.00,144.20,147.60,147.50,146.80,76,2843,417179.00,
534425,SPECIALITY R,B ,Q,135.00,135.70,128.55,130.30,130.30,132.75,112,6352,833562.00,
534532,LYPSA GEMS  ,B ,Q,23.30,24.70,21.80,23.30,23.30,22.90,325,70922,1616132.00,
534535,BIOGRPAPER  ,XT,Q,2.49,2.49,2.49,2.49,2.49,2.49,1,6000,14940.00,
534597,RTNINFRA    ,B ,Q,4.85,4.97,4.70,4.97,4.97,4.74,119,83130,409524.00,
534600,JTL INFRA   ,X ,Q,160.60,160.60,148.00,159.35,160.00,155.20,147,18899,2876257.00,
534612,AMTL        ,X ,Q,23.40,23.60,23.00,23.55,23.25,22.90,24,6455,150875.00,
534615,NECC LTD    ,B ,Q,19.05,19.55,17.00,18.85,18.85,19.25,382,42507,781826.00,
534618,SANGAM ADV  ,X ,Q,33.65,33.65,31.20,32.00,32.00,32.40,6,64,2038.00,
534623,JUPITER INFO,X ,Q,78.15,78.15,75.05,77.75,77.75,76.35,33,5714,440030.00,
534631,CRMFGETF    ,E ,Q,2845.00,2850.00,2845.00,2850.00,2850.00,2865.00,2,50,142475.00,
534674,DUCON       ,B ,Q,30.15,30.15,28.50,28.60,28.60,29.95,120,23945,688117.00,
534675,PROZONINTU  ,B ,Q,54.00,55.00,52.90,54.15,54.05,53.75,238,30825,1667922.00,
534680,SRG HFL     ,XT,Q,294.00,298.80,271.25,281.00,281.00,285.00,89,5453,1537171.00,
534690,LAKSHMIVILAS,A ,Q,97.40,103.20,94.50,101.40,103.20,96.30,470,43583,4321015.00,
534691,COMFORT COM ,B ,Q,11.20,11.20,11.20,11.20,11.20,11.20,8,294,3292.00,
534708,RCL RETAIL  ,M ,Q,16.00,16.75,15.10,15.18,15.20,15.50,17,99000,1576650.00,
534731,BRONZE INFRA,XT,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,1,0.00,
534732,INTELL ADV  ,XT,Q,13.50,13.50,13.50,13.50,13.50,13.54,6,78095,1054282.00,
534733,SUPREMEX    ,XT,Q,14.10,15.20,14.10,14.60,14.10,14.80,22,271799,4091071.00,
534734,RMCHEM      ,SS,Q,6.08,6.08,6.08,6.08,6.08,6.08,1,100,608.00,
534741,VIRTUAL GLO ,X ,Q,1.00,1.00,1.00,1.00,1.00,1.05,79,410053,410053.00,
534742,ZUARI AGRO  ,B ,Q,508.90,508.90,500.00,503.10,503.00,500.95,220,11740,5908916.00,
534748,STEEL EXCH  ,B ,Q,26.00,26.75,25.50,25.65,25.65,26.80,118,31034,797697.00,
534755,TRIO MERCAN ,X ,Q,12.70,12.70,12.70,12.70,12.70,12.90,1,500,6350.00,
534756,TARA JEWELS ,B ,Q,13.45,13.87,13.35,13.55,13.50,13.74,55,8193,111191.00,
534758,CIGNITI TECH,T ,Q,252.65,261.80,252.65,261.80,261.80,249.35,67,3922,1014854.00,
534804,CARERATING  ,A ,Q,1311.75,1330.00,1310.00,1324.40,1321.00,1325.00,338,1277,1677027.00,
534809,PC JEWELLER ,A ,Q,331.00,337.95,319.10,335.50,335.50,326.80,8300,856780,282232895.00,
534816,BH INFRATEL ,A ,Q,331.90,343.90,324.65,329.80,329.80,329.75,1634,92023,30698048.00,
534976,VMART       ,B ,Q,1907.00,1990.00,1866.75,1962.10,1946.15,1894.50,1183,11099,21641285.00,
535141,SUNSTAR R   ,B ,Q,6.06,6.06,6.06,6.06,6.06,6.06,71,36591,221741.00,
535267,COM FINCAP  ,X ,Q,16.00,16.20,16.00,16.05,16.05,16.10,64,19855,319388.00,
535276,SBISENSEX   ,B ,Q,345.23,345.23,343.90,343.90,343.90,344.40,6,55,18965.00,
535279,BOTHRA MET  ,M ,Q,11.68,11.73,11.68,11.68,11.68,14.60,6,24000,280680.00,
535322,REPCO HOME  ,A ,Q,543.95,564.65,534.70,550.20,550.20,542.55,562,11785,6513738.00,
535458,NRB IND BEA ,B ,Q,25.00,25.00,23.05,23.30,23.10,23.85,14,54552,1308353.00,
535467,AIFL        ,B ,Q,457.00,473.85,451.00,472.55,472.55,451.35,740,54932,25546431.00,
535566,KIFS FSL    ,XT,Q,90.55,90.55,86.10,86.10,86.10,90.55,4,30,2703.00,
535601,SREELEATHER ,B ,Q,227.05,239.80,226.15,227.50,227.50,229.90,21,368,83985.00,
535602,SHARDA MOTOR,B ,Q,1972.05,2002.20,1971.00,1984.30,1971.00,1985.50,90,1420,2824944.00,
535620,BINNY MILLS ,X ,Q,228.15,240.00,227.95,231.05,231.05,239.90,20,692,158749.00,
535621,SV GLOBAL   ,X ,Q,97.00,100.90,97.00,100.00,100.00,96.90,4,130,12915.00,
535648,JUSTDIAL    ,A ,Q,430.00,440.00,417.85,436.30,436.30,425.50,2817,215482,92621023.00,
535657,OONE        ,X ,Q,2.85,2.85,2.85,2.85,2.85,2.99,5,5000,14250.00,
535658,PAWANSUT    ,X ,Q,4.15,4.16,3.78,3.80,3.78,3.97,31,4128,16531.00,
535693,BRAHM INFRA ,X ,Q,32.00,32.00,29.90,29.95,29.90,30.00,8,258,7817.00,
535694,EDSL        ,XT,Q,2.90,2.99,2.85,2.85,2.85,2.99,19,3840,11134.00,
535730,KHOOBSURAT  ,ST,Q,0.28,0.28,0.28,0.28,0.28,0.29,11,17758,4972.00,
535754,ORIENT CEM  ,B ,Q,151.25,152.00,144.40,150.40,152.00,151.10,185,6411,952620.00,
535755,ABFRL       ,A ,Q,146.00,148.00,143.65,147.10,146.05,144.00,509,25170,3688343.00,
535789,IBUL HSG FIN,A ,Q,1195.05,1222.20,1191.00,1204.90,1201.05,1196.60,3124,122535,147801852.00,
536128,VKJINFRA    ,B ,Q,1.78,1.78,1.77,1.78,1.78,1.62,359,1248338,2221903.00,
536170,KUSHAL      ,T ,Q,162.00,163.15,161.70,162.80,163.10,161.20,749,325808,52890327.00,
536264,TIGER LOGS  ,B ,Q,199.55,207.45,193.00,195.65,195.65,200.10,225,12821,2507052.00,
536493,JKAGRI GEN  ,X ,Q,1183.00,1223.50,1145.00,1197.00,1197.00,1181.50,71,711,839090.00,
536507,FUTLIF FAS  ,A ,Q,388.00,408.00,380.00,396.60,407.35,388.50,184,4008,1561265.00,
536659,PVVINFRA    ,X ,Q,30.80,30.80,30.80,30.80,30.80,32.40,11,3706,114144.00,
536709,INDRENEW    ,XT,Q,14.00,14.00,14.00,14.00,14.00,14.65,1,250,3500.00,
536738,STELLAR CAP ,M ,Q,6.14,6.14,6.14,6.14,6.14,6.46,5,30000,184200.00,
536751,FIVEXTRADE  ,X ,Q,0.89,0.89,0.89,0.89,0.89,0.93,1,1,0.00,
536773,JIN POLY INV,B ,Q,57.60,57.60,57.60,57.60,57.60,58.40,1,2,115.00,
536799,SRS FINANCE ,ST,Q,0.86,0.86,0.84,0.84,0.84,0.86,20,2800,2366.00,
536846,YURANUS INFR,XT,Q,12.40,12.40,12.40,12.40,12.40,13.00,1,50,620.00,
536974,CAPTAIN POLY,B ,Q,157.75,163.95,155.10,158.40,160.00,157.55,41,3454,546761.00,
537007,NIFTYIWIN   ,B ,Q,104.80,105.55,104.31,105.27,105.27,104.49,29,1258,131919.00,
537069,ARNOLD HOLD ,X ,Q,6.50,7.00,6.40,6.93,7.00,7.02,34,17860,122431.00,
537253,SUNIL HEALTH,X ,Q,73.00,74.90,73.00,74.20,74.05,72.95,7,981,72673.00,
537254,RCI IND     ,B ,Q,169.50,171.00,167.55,168.70,168.90,170.70,278,25823,4364024.00,
537291,NATH BIOGEN ,B ,Q,448.35,454.75,430.00,451.65,454.50,441.35,607,17773,7909645.00,
537292,AGRI TECH   ,B ,Q,139.25,141.50,131.00,133.80,133.80,137.75,253,11604,1585521.00,
537392,TAAZAINT    ,X ,Q,8.70,8.70,8.70,8.70,8.70,8.29,1,5,43.00,
537483,RELCNX100   ,B ,Q,108.00,108.00,106.86,106.86,106.86,107.20,2,2,214.00,
537524,VIAANINDUS  ,X ,Q,37.95,38.10,34.70,36.75,36.75,36.90,860,313279,11343912.00,
537536,DENIS CHEM  ,X ,Q,94.95,94.95,90.00,92.35,90.00,89.85,11,437,40490.00,
537582,UNISHIRE    ,M ,Q,9.34,9.35,9.34,9.35,9.35,9.26,3,40000,373900.00,
537708,KOTAKNIFTY  ,B ,Q,103.50,103.70,103.00,103.70,103.70,103.10,10,617,63912.00,
537750,KIRAN VYPAR ,X ,Q,150.00,154.00,141.10,150.00,150.00,151.40,46,2268,340890.00,
537766,BCP LTD     ,B ,Q,161.00,165.00,144.95,163.40,158.05,158.35,1069,452648,69326602.00,
537785,ANISHA IMPEX,M ,Q,34.25,34.25,34.25,34.25,34.25,32.65,1,10000,342500.00,
537800,MANGALAM IND,X ,Q,1.30,1.33,1.29,1.29,1.29,1.35,9,10395,13490.00,
537820,VFL         ,T ,Q,8.60,9.00,8.40,8.90,8.55,8.84,114,119546,1032328.00,
537839,PHOENIX TN  ,X ,Q,13.60,14.35,13.60,14.35,14.35,14.30,6,3032,42395.00,
537840,RAUNAQEPC   ,X ,Q,130.60,130.60,130.60,130.60,130.60,132.90,2,13,1697.00,
537954,SKP         ,B ,Q,13.64,13.64,13.64,13.64,13.64,13.64,16,2500,34100.00,
538019,OBI LTD     ,B ,Q,181.50,187.20,173.00,183.65,183.00,178.75,374,41409,7559711.00,
538057,CPSE ETF    ,B ,Q,28.85,29.40,28.50,28.61,28.61,28.85,198,104345,2985598.00,
538081,HARIA APL   ,X ,Q,4.60,4.60,4.30,4.30,4.30,4.48,14,5520,23886.00,
538092,JOONKTOLLEE ,X ,Q,165.50,165.50,152.50,152.50,152.50,159.45,2,120,19080.00,
538119,RNB DENIMS  ,M ,Q,53.00,53.25,45.00,53.25,53.25,47.65,6,30000,1471750.00,
538128,WOMENS NEXT ,M ,Q,66.00,66.00,66.00,66.00,66.00,65.95,3,6000,396000.00,
538212,SHARP INV   ,SS,Q,1.00,1.00,1.00,1.00,1.00,1.00,2,136,136.00,
538268,WONDERLA    ,B ,Q,361.95,366.25,356.75,361.50,360.25,359.30,142,13794,4978057.00,
538365,ADHUNIKIND  ,B ,Q,61.35,64.60,61.35,63.95,63.45,64.55,52,14283,894674.00,
538395,NAM SEC     ,X ,Q,30.55,30.55,30.55,30.55,30.55,29.10,1,130,3971.00,
538401,MAESTROS ELE,XT,Q,28.35,28.35,28.35,28.35,28.35,27.00,1,5,141.00,
538423,ALPS MOTOR  ,SS,Q,16.25,16.25,16.25,16.25,16.25,16.55,23,1829,29721.00,
538464,TPROJECT    ,XT,Q,33.00,33.40,33.00,33.10,33.10,33.25,70,123785,4120875.00,
538476,CTL         ,X ,Q,4.48,4.73,4.40,4.45,4.45,4.59,68,96067,429423.00,
538520,SBL         ,XT,Q,0.52,0.54,0.52,0.54,0.54,0.52,9,29697,15992.00,
538521,CROWNTOURS  ,XT,Q,12.35,13.00,12.35,12.50,13.00,12.95,6,595,7364.00,
538537,OMANSH      ,X ,Q,1.67,1.67,1.67,1.67,1.67,1.67,1,505,843.00,
538539,JTAPARIA    ,X ,Q,7.75,8.08,7.50,8.08,8.08,7.70,95,18760,143494.00,
538542,GOLDCOINHF  ,Z ,Q,7.62,7.62,7.58,7.58,7.58,7.28,5,5,38.00,
538547,OASIS       ,B ,Q,98.00,108.35,96.20,105.80,105.80,99.60,381,431076,45435860.00,
538557,SAIBABA     ,X ,Q,13.63,13.63,13.63,13.63,13.63,13.63,3,786,10713.00,
538562,SKIPPER     ,B ,Q,231.85,236.85,225.00,229.85,229.30,228.60,421,17817,4101040.00,
538563,ADARSH      ,X ,Q,5.39,5.39,5.39,5.39,5.39,5.14,4,10010,53953.00,
538564,JAMESWARREN ,X ,Q,131.10,131.10,131.00,131.00,131.00,132.90,12,1011,132454.00,
538566,BESTSTEEL   ,X ,Q,132.55,144.20,132.55,140.20,140.20,137.35,215,36845,5226395.00,
538567,GULFOIL LUB ,B ,Q,960.00,960.00,931.15,939.95,939.10,975.50,92,894,839674.00,
538595,GLOSTER     ,X ,Q,660.40,660.40,630.30,636.70,635.10,638.35,41,979,626620.00,
538597,TTIENT      ,XT,Q,1.09,1.09,1.09,1.09,1.09,1.09,1,1666,1815.00,
538598,VISHAL      ,B ,Q,660.10,673.80,660.00,671.00,671.00,666.90,36,535096,357788486.00,
538607,TOYAMIND    ,XT,Q,4.38,4.38,4.18,4.18,4.18,4.39,59,26972,112760.00,
538608, DWITIYA    ,XT,Q,145.00,146.00,133.50,133.50,133.50,139.85,42,100265,14598584.00,
538634,VRL         ,XT,Q,49.10,49.10,49.00,49.00,49.00,51.45,2,101,4959.00,
538635,SNOWMAN     ,B ,Q,48.00,49.40,47.30,49.00,49.00,47.70,592,173540,8434610.00,
538653,EML         ,SS,Q,48.80,48.80,48.80,48.80,48.80,49.75,10,430,20984.00,
538666,SHARDACROP  ,A ,Q,380.35,387.80,375.10,383.70,383.00,379.20,105,13978,5327957.00,
538685,SHEMAROO    ,B ,Q,517.00,523.45,504.40,509.10,509.05,513.70,68,511,261438.00,
538706,ULTRACAB    ,B ,Q,91.75,91.95,90.50,91.75,91.75,91.75,50,6500,595000.00,
538707,RCCL        ,X ,Q,42.00,45.00,41.00,41.85,43.50,43.00,27,5078,213273.00,
538708,ETIL        ,X ,Q,10.14,10.14,10.14,10.14,10.14,10.14,5,3250,32955.00,
538713,ATISHAY     ,B ,Q,85.80,85.80,81.50,85.20,85.80,85.75,11,1209,102741.00,
538715,DHABRIYA    ,T ,Q,133.00,135.80,133.00,134.25,133.00,132.05,13,1650,221090.00,
538728,IPRU2511    ,B ,Q,10.74,10.74,10.74,10.74,10.74,11.01,1,20000,214800.00,
538730,PDSMFL      ,B ,Q,290.00,291.20,287.00,290.00,290.00,287.30,44,2595,750377.00,
538731,POWERGYM    ,M ,Q,6.76,6.76,6.76,6.76,6.76,7.10,1,4000,27040.00,
538732,VGCL        ,B ,Q,64.95,64.95,55.20,62.45,64.90,59.90,9,619,37410.00,
538733,STARLIT     ,B ,Q,25.70,25.70,22.00,22.40,24.25,23.40,38,3968,93961.00,
538734,CEINSYSTECH ,B ,Q,219.85,219.85,180.10,200.00,200.00,200.00,27,41930,8434854.00,
538742,PANACHE     ,X ,Q,39.00,39.00,36.50,36.50,36.50,37.95,14,4400,164425.00,
538771,PINCON      ,B ,Q,29.55,29.75,28.10,28.10,28.10,29.55,168,55109,1558390.00,
538772,NIYOGIN     ,B ,Q,122.75,122.75,122.75,122.75,122.75,125.25,1,10,1227.00,
538786,CIL         ,XT,Q,3.80,3.80,3.80,3.80,3.80,4.00,1,100,380.00,
538787,GBFL        ,X ,Q,67.70,67.70,67.70,67.70,67.70,69.05,2,110,7447.00,
538795,SAPPL       ,X ,Q,164.60,175.00,164.60,174.85,175.00,181.00,6,132,22928.00,
538812,AANCHALISP  ,B ,Q,16.00,16.35,16.00,16.30,16.35,16.25,13,8373,135220.00,
538834,MEL         ,X ,Q,10.93,11.50,10.93,11.16,10.96,11.33,73,42055,474354.00,
538835,INTELLECT   ,A ,Q,179.15,185.00,172.00,178.10,178.10,177.05,1201,121525,21443557.00,
538836,MONTECARLO  ,B ,Q,507.00,507.00,487.00,501.75,502.00,503.05,108,1114,557454.00,
538837,JSTL        ,X ,Q,44.70,44.70,42.50,42.55,42.50,44.70,21,3200,136218.00,
538858,CAMSONBIO   ,X ,Q,15.75,16.10,14.85,16.00,16.10,15.55,39,146345,2239908.00,
538860,PANAFIC     ,X ,Q,0.50,0.50,0.50,0.50,0.50,0.50,11,22915,11457.00,
538861,AMSONS      ,B ,Q,3.25,3.25,3.09,3.10,3.10,3.25,102,52620,163078.00,
538874,NEXUSCOMMO  ,XT,Q,56.00,56.00,56.00,56.00,56.00,56.30,2,2193,122808.00,
538891,SIPROJECTS  ,X ,Q,248.10,248.20,246.50,247.65,247.65,248.05,78,2339,578105.00,
538896,KANCHI      ,XT,Q,233.00,252.15,233.00,239.90,239.90,242.70,60,14119,3401810.00,
538902,DHUN TEAIND ,B ,Q,305.00,310.90,293.00,301.55,301.55,306.10,42,954,286425.00,
538922,COSYN       ,X ,Q,79.00,79.70,76.00,77.75,77.95,77.70,95,11883,920147.00,
538942,MERCANTILE  ,XT,Q,11.01,12.15,11.01,11.10,11.10,11.58,4,5201,57714.00,
538961,GENUSPAPER  ,B ,Q,12.81,13.54,12.45,12.76,12.76,12.92,139,53864,692727.00,
538962,MINDACORP   ,B ,Q,182.90,182.90,169.45,177.85,176.05,177.75,567,35660,6242473.00,
538963,PACT        ,SS,Q,2.90,3.05,2.90,2.90,2.90,3.05,6,620,1829.00,
538964,MERCURYLAB  ,XT,Q,411.25,411.25,411.25,411.25,411.25,405.00,4,30,12337.00,
538965,CONCORD     ,X ,Q,27.00,27.50,26.00,27.35,27.35,27.20,14,1414,37293.00,
538979,GRNLAM IND  ,B ,Q,1090.40,1103.00,1055.05,1096.80,1103.00,1088.05,38,110,119271.00,
538987,TALBROSENG  ,X ,Q,305.00,316.90,305.00,308.00,310.00,303.05,34,1315,405087.00,
538992,SAPL        ,X ,Q,178.00,178.00,156.55,174.00,174.00,173.90,8,254,40511.00,
538993,PUROHITCON  ,XT,Q,6.27,6.27,6.27,6.27,6.27,6.59,3,300,1881.00,
539006,PTCIL       ,X ,Q,552.00,561.90,532.00,555.60,561.90,551.00,26,873,469525.00,
539007,PINCONLIFE  ,XT,Q,6.39,6.39,6.39,6.39,6.39,6.52,32,18589,118783.00,
539011,CHENFERRO   ,XT,Q,8.15,8.15,8.15,8.15,8.15,8.15,4,663,5403.00,
539014,KALPACOMME  ,X ,Q,12.60,12.60,12.60,12.60,12.60,12.60,4,1206,15195.00,
539015,ORTEL       ,B ,Q,26.15,26.15,25.50,25.50,25.50,26.90,2,66,1715.00,
539017,ASHFL       ,B ,Q,100.90,103.40,100.90,103.40,103.40,101.05,2,91,9184.00,
539018,BEEKAY      ,X ,Q,374.90,374.90,357.00,366.95,367.00,359.45,19,340,122678.00,
539031,SETFBSE100  ,B ,Q,112.00,112.00,112.00,112.00,112.00,110.50,2,13,1456.00,
539032,FRASER      ,XT,Q,5.29,5.55,5.29,5.55,5.55,5.29,3,100,552.00,
539040,TTIL        ,X ,Q,6.00,6.00,5.40,5.41,5.41,5.57,17,4074,22377.00,
539043,BKMINDST    ,B ,Q,30.45,32.50,30.25,31.05,30.75,31.25,25,3470,109902.00,
539044,MANAKSTELTD ,B ,Q,32.70,32.70,29.60,29.60,29.60,31.15,42,27110,805050.00,
539045,MNKALCOLTD  ,B ,Q,9.31,9.50,9.28,9.28,9.28,9.76,19,3743,34795.00,
539046,MNKCMILTD   ,B ,Q,15.60,16.10,13.65,15.55,15.55,15.55,75,11257,174177.00,
539056,ADLABS      ,B ,Q,52.10,52.85,50.00,50.75,50.75,52.15,199,40164,2048189.00,
539070,RCBFIICG    ,B ,Q,11.51,11.51,11.51,11.51,11.51,11.51,1,75,863.00,
539083,INOXWIND    ,A ,Q,125.50,128.00,119.75,121.85,121.85,124.40,737,45273,5551082.00,
539090,RAJPUTANA   ,XT,Q,11.68,11.68,11.68,11.68,11.68,11.13,11,15300,178704.00,
539097,YOGYA       ,M ,Q,15.44,15.44,15.44,15.44,15.44,14.04,14,200000,3088000.00,
539099,ATHCON      ,M ,Q,33.20,33.20,31.00,31.00,31.00,30.60,2,22500,741500.00,
539112,SAB         ,X ,Q,64.05,64.05,64.05,64.05,64.05,64.05,1,10,640.00,
539113,PML         ,X ,Q,4800.00,4848.00,4700.00,4823.25,4815.00,4778.55,16,48,226492.00,
539118,VRLLOG      ,B ,Q,400.90,409.85,400.10,408.25,408.25,405.35,101,27049,10913692.00,
539122,BODHTREE    ,X ,Q,80.50,84.55,77.10,79.45,79.45,79.55,180,12606,996392.00,
539125,LAYLA       ,XT,Q,2.13,2.13,2.09,2.09,2.09,2.13,16,18428,38534.00,
539126,MEP         ,B ,Q,83.75,83.75,80.35,82.70,81.50,83.35,360,273829,22477553.00,
539131,CLLIMITED   ,X ,Q,52.00,55.00,49.00,50.05,50.05,51.95,52,3400,172544.00,
539132,VEGETABLE   ,X ,Q,3.75,4.10,3.60,4.09,4.10,3.70,55,37863,148824.00,
539141,UFO         ,B ,Q,403.25,427.50,402.60,416.95,417.00,405.60,85,2258,929121.00,
539143,SBCL        ,X ,Q,60.20,61.90,60.20,60.85,61.50,61.00,43,10775,657478.00,
539148,SHIVALIK    ,XT,Q,725.00,760.00,708.40,710.60,739.00,745.65,163,8656,6154000.00,
539149,ICSL        ,XT,Q,4.50,4.50,4.50,4.50,4.50,4.50,3,1000,4500.00,
539150,PNCINFRA    ,B ,Q,157.05,160.30,153.70,157.20,157.20,155.85,211,5717,896861.00,
539151,ARFIN       ,X ,Q,469.00,492.80,465.00,474.30,474.95,474.00,40,2614,1240439.00,
539169,FUNNY       ,B ,Q,6.82,6.82,6.82,6.82,6.82,6.82,14,21748,148321.00,
539175,INDRAIND    ,X ,Q,41.40,41.40,40.90,40.90,40.90,40.95,3,1600,65740.00,
539176,HAWAENG     ,XT,Q,58.00,60.00,58.00,58.05,58.05,57.45,9,386,22634.00,
539177,AIIL        ,X ,Q,67.75,67.75,60.75,65.55,66.90,67.75,18,35471,2287932.00,
539195,POEL        ,X ,Q,81.35,81.35,72.10,77.95,78.00,72.30,130,8727,664725.00,
539196,AEL         ,X ,Q,54.90,54.90,50.80,52.80,53.05,52.95,123,26916,1405381.00,
539207,MANPASAND   ,B ,Q,385.35,389.55,376.75,377.55,377.55,382.45,317,22261,8423857.00,
539217,SRESTHA     ,X ,Q,12.65,13.29,12.64,13.04,13.14,12.94,52,58212,747558.00,
539219,MUL         ,X ,Q,172.00,172.05,169.00,170.80,170.80,170.00,27,1927,331063.00,
539220,MISHKA      ,B ,Q,28.00,28.25,28.00,28.00,28.00,27.75,4,10012,281586.00,
539223,AMBITION    ,M ,Q,39.00,39.00,38.00,38.00,38.00,40.05,3,9000,345000.00,
539225,JIYAECO     ,B ,Q,137.50,138.60,127.50,128.60,128.60,133.70,220,23385,3097330.00,
539226,RUDRA       ,B ,Q,209.95,210.00,200.00,201.65,210.00,215.00,11,4616,963759.00,
539227,LOYAL       ,M ,Q,51.00,52.90,51.00,52.90,52.90,50.00,2,6000,311700.00,
539228,GGPL        ,B ,Q,367.15,370.50,367.15,370.00,370.00,366.85,1608,273310,100909789.00,
539229,MRSS        ,M ,Q,227.90,250.00,227.90,239.05,240.00,214.95,23,27600,6656640.00,
539235,GPL         ,XT,Q,71.35,71.35,71.35,71.35,71.35,71.35,2,659,47019.00,
539251,BALKRISHNA  ,B ,Q,69.10,69.10,68.00,68.15,68.15,69.05,30,5818,397386.00,
539252,SCFL        ,B ,Q,9.50,9.90,9.38,9.79,9.80,9.78,26,73321,699864.00,
539254,ADANITRANS  ,A ,Q,182.00,188.05,154.80,177.00,177.00,179.85,5449,460415,77093667.00,
